question_id,domain,tier,subtopic,model,confidence_percent,score,justification,common_misconception
fide_066,fide,2,threefold_repetition,llama33_70b,100,1.0,"The model's answer accurately captures the essential conditions for threefold repetition, including the same player to move and the same castling and en passant possibilities.","That identical piece placement alone makes positions count as repetitions, regardless of side to move or castling rights."
fide_067,fide,2,threefold_repetition,llama33_70b,100,0.5,The model's answer captures the consequence of losing the right to claim a draw but omits the details about time penalties and the requirement to play the written move.,That an incorrect repetition claim carries no penalty and you can simply retract it.
fide_068,fide,2,threefold_repetition,llama33_70b,100,0.5,The model's answer is correct but lacks the important detail that the positions do not need to occur consecutively.,That the same position must repeat three times back-to-back to claim a draw.
fide_069,fide,2,fifty_move_rule,llama33_70b,100,0.5,"The model correctly states that the player must claim the draw before making the 50th move, but it omits the detail about writing the move on the scoresheet and the arbiter's verification process.",That you can complete the 50th move first and then claim the draw.
fide_070,fide,2,fifty_move_rule,llama33_70b,100,0.5,The model's answer is correct but lacks the important detail that specifies the counter resets for both pawn moves and captures.,"That only captures reset the count, while quiet pawn moves do not."
fide_071,fide,2,fifty_move_rule,llama33_70b,100,0.5,"The model correctly states that the 50-move rule must be claimed, but it omits the detail about the automatic draw occurring after 75 moves without a pawn move or capture.",That the game is always automatically drawn exactly at 50 moves without any claim.
fide_072,fide,3,insufficient_material,llama33_70b,100,0.5,"The model correctly states that it is not a draw, but it fails to explain why White can win with two knights against a lone king.","That because two knights cannot force mate, a flag fall against them is automatically scored as a draw."
fide_073,fide,3,insufficient_material,llama33_70b,100,0.5,"The model correctly states that it is not a draw, but it fails to explain the reasoning behind why Black's knight allows for a potential checkmate by White.","That whenever neither side can FORCE mate, a flag fall is automatically a draw, ignoring that extra enemy material can make a helpmate possible."
fide_074,fide,2,insufficient_material,llama33_70b,100,1.0,"The model's answer correctly identifies the position as a draw, capturing the essential truth of the situation.",That the players must keep playing until a flag falls or a draw is agreed.
fide_075,fide,2,insufficient_material,llama33_70b,100,1.0,The model's answer correctly affirms that king and rook versus a lone king is sufficient mating material.,"That a rook, like a single bishop or knight, cannot force checkmate alone with its king."
fide_076,fide,3,illegal_position_procedure,llama33_70b,95,0.5,"The model's answer is partially correct as it states that the game continues from the position before the error, but it lacks detail about adjusting clock times and the procedure if the exact position cannot be re-established.",That any illegal position discovered mid-game forces the entire game to be cancelled and replayed from the start.
fide_077,fide,2,illegal_position_procedure,llama33_70b,100,0.0,The model's answer is incorrect as it states the game continues instead of being cancelled and restarted from the correct position.,That you can just correct the pieces mid-game and keep playing from where you are.
fide_078,fide,2,illegal_position_procedure,llama33_70b,100,0.5,"The model's answer correctly states that the arbiter corrects the position and the game continues, but it inaccurately includes the adjustment of clock times, which is not mentioned in the ground truth answer.",That a wrongly oriented board always voids the game and forces a restart.
fide_079,fide,2,illegal_position_procedure,llama33_70b,100,0.5,"The model's answer captures the idea of correcting the colors but incorrectly states that the original position is restored, which is not mentioned in the ground truth answer.",That a wrong-color assignment always voids the game no matter how many moves have been played.
fide_080,fide,3,arbiter_edge_cases,llama33_70b,100,0.0,The model's answer is incorrect as it fails to address the nuances of the castling rules and the implications of the touch-move rule.,That touching or moving the rook first during castling is automatically a penalized illegal move giving the opponent two minutes.
fide_081,fide,2,arbiter_edge_cases,llama33_70b,100,0.5,"The model's answer captures the essence of the rule but lacks the detail that it is specifically the second illegal move that results in a loss, and it does not mention the condition regarding adequate mating material.",That the loss occurs on the very first illegal move rather than the second.
fide_082,fide,2,arbiter_edge_cases,llama33_70b,100,0.0,"The model's answer is incorrect as it states the move is complete and promotes the pawn automatically, ignoring the requirement to replace the pawn and the potential penalty for an illegal move.",That the pawn automatically becomes a queen if left on the last rank.
fide_083,fide,3,arbiter_edge_cases,llama33_70b,100,0.5,"The model correctly states that accidental removal does not count as resignation, but it inaccurately references Article 3.1.1 instead of the relevant Article 5.1.2 regarding resignation intent.","That any time your own king falls over, even by accident, the game is automatically lost as a resignation."
fide_084,fide,2,arbiter_edge_cases,llama33_70b,100,0.5,"The model's answer is correct in stating that a player may not use a mobile phone, but it lacks the important details about the consequences and specific rules regarding sound and arbiter permission.",That having a silent phone in your pocket is acceptable as long as it does not ring.
fide_085,fide,2,en_passant,llama33_70b,100,0.5,"The model's answer is correct in stating 'No,' but it lacks the essential details about the specific conditions under which en passant applies.",That any passing pawn or piece can be taken en passant.
fide_086,fide,3,clock_handling,llama33_70b,100,0.5,"The model's answer is correct in stating 'No,' but it lacks the explanation of why the opponent cannot claim the win after making their own move.",That you can still claim a win for an opponent's illegal move even after you have already replied with your own move.
fide_087,fide,2,arbiter_edge_cases,llama33_70b,100,0.0,"The model's answer is incorrect as it fails to acknowledge that the draw offer, while made improperly, still stands and can be accepted or declined by the opponent.",That an out-of-turn draw offer is automatically void and cannot be accepted.
fide_088,fide,2,scoresheet_obligations,llama33_70b,100,0.5,"The model's answer is correct in stating 'No,' but it lacks the detail that the move must be made on the board first and that recording occurs afterward.",That you may write your intended move down before playing it to help calculation.
fide_089,fide,2,illegal_position_procedure,llama33_70b,100,0.5,The model's answer is partially correct as it acknowledges the original move but fails to address the specific conditions regarding touch-move and the legal move requirement from the reinstated position.,That after correcting an illegal move the player is completely free of any touch-move obligation.
fide_090,fide,3,clock_handling,llama33_70b,100,1.0,"The model's answer correctly states that the game is a draw, aligning with the ground truth answer.",That a player with a clearly winning position is awarded the win when both flags fall together in the last period.
fide_091,fide,3,arbiter_edge_cases,llama33_70b,100,0.5,"The model's answer is correct in stating 'No,' but it lacks the explanation of why capturing a defended piece is illegal, missing key details about moving into check.",That a king may capture any adjacent enemy piece since it is right next to it.
fide_092,fide,3,castling_rules,llama33_70b,100,0.5,"The model's answer is correct in stating 'No,' but it lacks the important detail that once a rook has moved, castling with it is permanently forfeited.",That castling rights are restored when the rook comes back to its starting square.
fide_093,fide,3,arbiter_edge_cases,llama33_70b,100,1.0,"The model's answer correctly states that the game is a draw, capturing the essential truth of the situation.",That the player who still has a winning position wins despite both flags being down.
fide_094,fide,3,illegal_position_procedure,llama33_70b,100,0.5,"The model's answer is correct in stating that the result cannot be changed, but it lacks the important detail about the role of an arbiter.",That an illegal move found after the game ends retroactively invalidates the result.
fide_095,fide,3,en_passant,llama33_70b,100,1.0,"The model's answer correctly states that the en passant capture is not legal, aligning with the ground truth answer.",That the en passant right is merely postponed and can be taken a move or two later.
fide_096,fide,3,stalemate_draws,llama33_70b,0,0.0,"The model's answer incorrectly states that the position is a win for the delivering player, while the correct result is a draw by stalemate.",That having an overwhelming material advantage converts a stalemate into a win.
fide_097,fide,3,arbiter_edge_cases,llama33_70b,100,0.0,"The model's answer is incorrect as it fails to recognize that the checkmate takes precedence over the fallen flag, resulting in a win for the player who delivered the mate.",That a flag fall always beats a checkmate delivered around the same moment.
fide_098,fide,3,insufficient_material,llama33_70b,100,0.0,"The model's answer is incorrect because a king and knight cannot force checkmate, making the flag fall a draw due to insufficient material.",That any theoretical helpmate possibility automatically makes a flag fall a loss even with a single knight.
fide_099,fide,3,illegal_position_procedure,llama33_70b,80,0.0,"The model's answer incorrectly states that the game continues from the position at the time the arbiter is called, ignoring the requirement to reinstate the position before the illegal move and apply penalties.",That failing to claim immediately means the illegal move stands permanently with no remedy.
fide_100,fide,3,arbiter_edge_cases,llama33_70b,100,0.0,"The model's answer is incorrect as it contradicts the rules of chess regarding pawn promotion, which allow a player to change their choice before releasing the piece.",That the moment you touch or place a queen on the promotion square you are bound to promote to a queen.
fia_001,fia,1,qualifying_format,llama4_scout,100,0.5,The model's answer correctly states the number of drivers eliminated but omits the context of the total field size reduction.,"People assume the slowest six are cut to leave a round number, but with a 20-car grid it is exactly five eliminated per round."
fia_002,fia,1,qualifying_format,llama4_scout,100,1.0,"The model's answer correctly states the number of drivers participating in Q3, capturing the essential truth of the question.","Some think Q3 includes all surviving cars from Q1, but it is strictly the ten fastest from Q2."
fia_003,fia,1,pit_lane_rules,llama4_scout,100,0.0,The model's answer is incorrect as it states a pit lane speed limit of 60 km/h instead of the standard 80 km/h.,"Many believe the limit is always 60 km/h because some circuits use it, but the default standard is 80 km/h."
fia_004,fia,1,pit_lane_rules,llama4_scout,100,0.5,The model's answer is partially correct as it mentions a time penalty but incorrectly states the duration as 10 seconds instead of the commonly applied 5 seconds.,"People assume it is always a drive-through, but in the race a standard time penalty is the typical sanction, with fines used in practice."
fia_005,fia,1,race_start,llama4_scout,100,0.5,The model's answer correctly states that the red lights are extinguished simultaneously but omits the important detail about the sequence of illumination and the variable interval before they are turned off.,"Some think a green light signals the start, but it is the extinguishing of the red lights that starts the race."
fia_006,fia,1,race_start,llama4_scout,95,0.5,"The model's answer correctly describes a jump start and its detection methods but lacks the specific mention of moving out of the grid position before the start signal, which is a key detail.","Many think any twitch is penalized, but the car must actually move out of position before the lights go out to trigger a jump start."
fia_007,fia,1,safety_car,llama4_scout,100,0.5,"The model's answer is correct in stating that overtaking is prohibited, but it fails to mention the exceptions that allow overtaking under specific circumstances.","People assume drivers can race up to catch the pack, but overtaking is banned the moment the safety car is deployed."
fia_008,fia,1,safety_car,llama4_scout,100,0.5,"The model's answer correctly indicates that the safety car period is ending and will pull in at the end of the next lap, but it misses the detail that control of the pace is returned to the race leader.",People think a green light tells drivers to pass; in fact it is the extinguishing of the safety car's lights that signals it is returning to the pits.
fia_009,fia,1,vsc,llama4_scout,90,0.5,"The model's answer correctly mentions reducing speed and the concept of a delta time, but it inaccurately states that drivers must not exceed a specific speed limit rather than ensuring they are slower than a defined reference at all points on track.","Drivers think they just need to be slower overall, but they must stay positive to the VSC delta in every mini-sector, not just on average."
fia_010,fia,1,vsc,llama4_scout,100,0.0,"The model's answer is incorrect as it states that drivers cannot pit during a Virtual Safety Car period, which contradicts the ground truth answer.","Some believe the pit lane is closed during a VSC like at the start of a safety car period, but pitting is allowed under VSC."
fia_011,fia,1,drs,llama4_scout,100,1.0,"The model's answer accurately captures the essential condition for DRS to be enabled, stating that the gap is less than one second.","People often think it is a two-second gap, but the threshold is one second at the detection point."
fia_012,fia,1,drs,llama4_scout,100,0.5,The model's answer is partially correct as it mentions the timing of DRS enablement but fails to specify that it is not permitted for the first two laps after a race start or restart.,"Drivers assume DRS is available from lap one, but it is disabled for the first two laps after a start or restart."
fia_013,fia,1,drs,llama4_scout,100,0.5,The model's answer is correct but lacks the important detail about the race director's discretion regarding track conditions.,"Some think DRS is always available once the one-second gap is met, but the race director can disable it in the wet."
fia_014,fia,1,blue_flags,llama4_scout,100,0.5,"The model's answer correctly identifies that a faster car is approaching, but it fails to mention that the driver must allow the faster car to overtake, which is a key detail of the blue flag's meaning.","Some think a blue flag tells the faster car to back off, but it instructs the slower lapped car to yield."
fia_015,fia,1,blue_flags,llama4_scout,100,0.5,The model's answer captures the possibility of a penalty but omits the detail about the blue flags being shown at three successive marshal posts.,"People think blue flags are merely advisory, but ignoring them is a penalizable offence."
fia_016,fia,1,points_scoring,llama4_scout,100,1.0,The model's answer is fully correct as it accurately states the number of points the winner of an F1 Grand Prix scores.,"Some still think first place is worth 10 points from the older system, but it has been 25 since 2010."
fia_017,fia,1,points_scoring,llama4_scout,100,1.0,"The model's answer accurately states that the top ten finishers score points and provides the correct point distribution, capturing the essential truth of the question.","People sometimes think the top eight or six score, reflecting older systems, but it has been the top ten since 2010."
fia_018,fia,1,points_scoring,llama4_scout,100,1.0,The model's answer accurately states the point awarded for the fastest lap and correctly identifies the eligibility condition of finishing in the top 10.,"People think anyone can win the fastest-lap point, but the driver must finish in the top ten to receive it."
fia_019,fia,1,points_scoring,llama4_scout,100,0.0,The model's answer is incorrect as it states 8 points instead of the correct 18 points for second place in a Grand Prix.,"Some assume a smaller gap like 20 points, but second is 18, a deliberate seven-point gap from the win."
fia_020,fia,1,parc_ferme,llama4_scout,100,0.5,"The model's answer is partially correct as it indicates that parc fermé conditions begin after qualifying, but it fails to specify that they start when a car leaves the pit lane for the first time in qualifying.","People think parc fermé only applies after the race, but it actually begins at the start of qualifying."
fia_021,fia,1,parc_ferme,llama4_scout,100,0.5,"The model's answer is correct in stating 'No,' but it lacks the important detail about the prohibition of setup changes and the exceptions allowed under parc fermé.","Teams are thought to be able to tweak wings overnight, but aero setup changes are forbidden under parc fermé."
fia_022,fia,1,parc_ferme,llama4_scout,100,0.5,"The model's answer is partially correct as it indicates a penalty, but it fails to specify that the driver must start from the pit lane, which is the key detail.","People assume a grid drop, but the standard consequence for breaking parc fermé is a pit lane start."
fia_023,fia,1,safety_car,llama4_scout,100,0.5,"The model's answer is partially correct as it states the pit lane is closed, but it fails to acknowledge that it may be open unless there is a hazard at the pit entry.","People assume the pit lane is always open under safety car, but it can be temporarily closed at deployment for safety."
fia_024,fia,1,race_start,llama4_scout,100,0.0,"The model's answer is incorrect as it fails to address the actions required if a driver stalls on the grid, such as raising an arm and being pushed to the pit lane, and it misstates the starting procedure.","People think the race simply continues around a stalled car, but the start is aborted and the car removed for safety."
fia_025,fia,1,qualifying_format,llama4_scout,100,0.0,The model's answer is incorrect as it contradicts the ground truth stating that there is no requirement to start on the Q2 tyres in 2024.,"Many still believe the top ten must start on their Q2 tyres, but that rule was abolished."
fia_026,fia,1,pit_lane_rules,llama4_scout,100,0.5,"The model's answer is correct in stating that overtaking is not permitted, but it lacks the important detail about penalties for unsafe releases and dangerous passing.","People think the pit lane is a free-for-all to gain places, but unsafe releases and dangerous overtakes there are penalized."
fia_027,fia,1,vsc,llama4_scout,100,0.5,"The model's answer correctly mentions the message indicating the end of the VSC but does not specify that racing resumes when the green flag/lights appear, which is a key detail missing from its response.","Drivers think VSC ends instantly when they see the message, but they must stay on delta until the official end signal."
fia_028,fia,1,drs,llama4_scout,100,0.5,"The model's answer is partially correct as it states a maximum of 2 DRS zones, but it fails to acknowledge that a circuit can have more than 2 zones, typically between one and three.","People assume every track has exactly one DRS zone, but many have two or three."
fia_029,fia,1,blue_flags,llama4_scout,100,0.5,The model's answer is correct but lacks the important detail that blue flags are also used in practice and qualifying.,"People think blue flags only apply during the race for lapping, but they are also used in qualifying for approaching fast cars."
fia_030,fia,1,points_scoring,llama4_scout,100,1.0,"The model's answer accurately reflects the rules regarding point allocation for a race stopped early, including the thresholds for full points, half points, and no points.","People assume full points if two laps are completed, but a sliding scale now governs reduced-distance races."
fia_031,fia,1,parc_ferme,llama4_scout,100,0.0,The model's answer is incorrect as it contradicts the ground truth that allows changing wheels and tyres under parc fermé conditions.,"People think nothing can be touched under parc fermé, but tyre changes and several other operations are explicitly allowed."
fia_032,fia,1,race_start,llama4_scout,100,0.5,"The model's answer captures the purpose of warming tyres but incorrectly states that drivers form up behind the Safety Car, which is not the case during a formation lap before a standing start.","People think drivers can jockey for position on the formation lap, but overtaking is only allowed to regain a lost place."
fia_033,fia,1,safety_car,llama4_scout,80,0.0,"The model's answer incorrectly attributes control of the pace to the Virtual Race Control Room instead of the race leader, which is a fundamental error.","People think racing resumes immediately when the safety car leaves, but the leader sets the pace until the control line."
fia_034,fia,1,vsc,llama4_scout,100,0.5,"The model's answer correctly states that overtaking is not permitted, but it fails to include the important exceptions outlined in the ground truth answer.","People assume positions can still change under VSC since there's no physical car, but overtaking is banned."
fia_035,fia,1,drs,llama4_scout,100,1.0,The model's answer accurately explains the conditions for using DRS and correctly states that being chased by a car behind does not grant its use.,"People think DRS can be used defensively whenever someone is behind, but it depends only on the gap to the car ahead."
fia_036,fia,1,safety_car,llama4_scout,100,1.0,The model's answer accurately explains that blue flags are not used during a safety car period and correctly describes the unlapping procedure for lapped cars.,"People think blue flags wave lapped cars past under the safety car, but the safety car rules govern unlapping instead."
fia_037,fia,1,points_scoring,llama4_scout,100,0.5,The model's answer is correct but lacks the important detail about the specific points scale used for both championships.,"People think constructors use a different or halved scale, but both championships use the same per-position points."
fia_038,fia,1,track_limits,llama4_scout,100,0.5,"The model's answer correctly states that the qualifying time is deleted, but it lacks the detail that the deletion occurs specifically because the driver exceeded track limits on their fastest lap.","People think a small excursion is tolerated, but a lap with all four wheels beyond the white line is deleted."
fia_039,fia,1,pit_lane_rules,llama4_scout,100,0.5,The model's answer correctly identifies practice and qualifying sessions but omits that the speed limit also applies during the race and at all times cars are running.,"People think the limit only applies during the race, but it is enforced in every on-track session."
fia_040,fia,1,safety_car,llama4_scout,100,0.5,The model's answer correctly identifies the yellow flag and SC signal but omits the detail about the message 'Safety Car Deployed' on the timing screens.,"People think a single signal suffices, but it is signalled simultaneously by waved yellows, SC boards, and the timing message."
fia_041,fia,2,technical_regulations,llama4_scout,80,0.5,The model's answer captures the essence of the test but lacks the detail about ensuring bodywork is rigidly secured and does not flex excessively.,"People think any flexing is automatically illegal, but parts are legal as long as deflection under the defined test load stays within the limit."
fia_042,fia,2,technical_regulations,llama4_scout,100,0.5,"The model's answer is correct in stating 'No,' but it lacks the important detail about the FIA's ability to impose additional tests or regulations.","Teams assume passing the published test means full legality, but the FIA can impose tougher tests and still judge a part non-compliant."
fia_043,fia,2,drs,llama4_scout,100,0.0,"The model's answer incorrectly states that DRS becomes available one lap after the safety car restart, whereas it is actually two laps after the safety car has returned to the pits.","Drivers think DRS returns immediately when green flags fly after a safety car, but it is delayed two laps after the restart."
fia_044,fia,2,parc_ferme,llama4_scout,100,0.5,"The model's answer correctly identifies the difference in timing for parc fermé conditions between a Sprint weekend and a standard weekend, but it inaccurately states that parc fermé begins after Qualifying on Friday instead of when cars leave the pits for Sprint Qualifying.","People assume parc fermé timing is identical to a standard weekend, but on Sprint weekends it begins at Sprint Qualifying."
fia_045,fia,2,sprint_weekend_procedure,llama4_scout,100,0.5,"The model's answer is correct in stating that setup changes are permitted, but it lacks the important detail about parc fermé being opened after the Sprint.","People think the car is locked from Friday to Sunday on a Sprint weekend, but 2024 allows setup changes between the Sprint and main qualifying."
fia_046,fia,2,sprint_weekend_procedure,llama4_scout,100,0.5,The model's answer correctly states the points awarded to the winner but omits the detail about points being awarded to the top eight finishers.,"People think Sprint points mirror the full race scale or only the top three score, but the top eight score with 8 for the win."
fia_047,fia,2,cost_cap_rules,llama4_scout,100,0.0,"The model's answer is incorrect as it contradicts the ground truth, which states that crash damage repair costs are included within the cost cap.","People assume crash damage is exempt because it is not the team's fault, but it counts against the cost cap."
fia_048,fia,2,cost_cap_rules,llama4_scout,100,0.5,The model correctly identifies driver salaries as excluded from the cost cap but fails to mention the exclusion of the three highest-paid personnel and introduces an incorrect element with 'capital gains tax.',"People think the cost cap covers absolutely all spending including driver salaries, but driver pay and top personnel are excluded."
fia_049,fia,2,cost_cap_rules,llama4_scout,100,0.5,The model correctly identifies the categories of breaches but fails to mention the 'procedural' breaches and the distinction between minor and material overspend breaches.,"People think any breach is treated identically, but the rules separate procedural from minor and material overspend breaches."
fia_050,fia,2,power_unit_penalties,llama4_scout,100,0.5,"The model correctly identifies the number of elements but does not specify that the limit varies by type, such as four internal combustion engines, which is a key detail.","People think there is one combined engine allowance, but each element type has its own separate seasonal limit."
fia_051,fia,2,power_unit_penalties,llama4_scout,100,0.5,The model's answer correctly identifies the ten-place grid penalty but omits the detail about subsequent penalties and the context of exceeding the allocation.,"People think every extra engine part is a fixed ten places, but only the first is ten and subsequent new elements are five each."
fia_052,fia,2,power_unit_penalties,llama4_scout,100,1.0,The model's answer accurately captures the essential truth that a driver with more than 15 grid penalties will start from the back of the grid.,"People think a driver can be pushed behind the grid into negative positions, but penalties beyond 15 just mean a back-of-grid start."
fia_053,fia,2,race_start,llama4_scout,100,0.0,"The model's answer is incorrect as it fails to mention the aborted-start procedure and the implications for the race, which are critical details in the ground truth answer.","People think the race just proceeds with a gap on the grid, but the start is aborted and the race distance reduced by a lap."
fia_054,fia,2,red_flag_restart,llama4_scout,100,1.0,"The model's answer accurately captures the essential truth about the restart order being based on the classification at the end of the lap before the red flag, while also noting the application of penalties, which is a relevant detail.","People think positions are taken from the exact moment of the red flag, but the order is from the last fully completed lap."
fia_055,fia,2,red_flag_restart,llama4_scout,100,0.5,"The model's answer is correct but lacks the important detail about the specific permission to work on cars during a red flag suspension, which includes changing tyres.","People think the car is frozen during a red flag, but teams can change tyres and perform permitted work, giving a free stop."
fia_056,fia,2,red_flag_restart,llama4_scout,100,0.0,"The model's answer is incorrect as it states the car restarts from the pit exit instead of the pit lane, which is the required location according to the ground truth answer.","People assume the car keeps its grid slot, but a car in the pits at the red flag must restart from the pit lane."
fia_057,fia,2,driver_change,llama4_scout,100,0.0,The model's answer is incorrect as it fails to acknowledge that a driver change is permitted only with FIA approval and that the replacement driver typically starts from the pit lane.,"People think a substitute simply inherits the qualified grid slot, but a driver change usually means a pit lane start."
fia_058,fia,2,driver_change,llama4_scout,100,0.5,"The model's answer is correct but lacks the detail that points scored by any eligible driver, including a substitute, count toward the Constructors' Championship.","People think only the contracted regular drivers' points count for the constructor, but a substitute's points also count."
fia_059,fia,2,weight_enforcement,llama4_scout,100,0.5,"The model's answer correctly identifies the end of the weekend as a critical time but fails to mention that the car must meet the weight requirement at all times during the event, including during weigh-ins.","People think weight only matters at scrutineering before the weekend, but it must be met at every weigh-in throughout the event."
fia_060,fia,2,weight_enforcement,llama4_scout,100,0.5,The model's answer is correct but lacks the important detail about the separately defined minimum driver-plus-seat weight.,"People think the minimum weight is the car alone, but it includes the driver, with a separate driver-and-seat minimum."
fia_061,fia,2,technical_regulations,llama4_scout,100,0.5,The model's answer correctly states the required amount of fuel but omits the consequence of disqualification and the condition of force majeure.,"People think running the tank nearly dry is fine, but failing to provide the one-litre sample leads to disqualification."
fia_062,fia,2,steward_decisions,llama4_scout,100,0.5,The model's answer is correct but lacks the important detail about the stewards' ability to adjust the provisional classification before results are declared final.,"People think the chequered flag locks the result, but stewards can apply post-race penalties before results are final."
fia_063,fia,2,steward_decisions,llama4_scout,100,1.0,The model's answer accurately captures the condition for seeking a Right of Review by emphasizing the need for new evidence that was not available at the time of the original decision.,"People think a team can simply appeal because they disagree, but a review requires significant new and previously unavailable evidence."
fia_064,fia,2,steward_decisions,llama4_scout,100,0.5,"The model's answer is correct in stating 'No,' but it lacks the important detail that the black-and-orange flag is a mandatory instruction to pit and repair, not a penalty.","People think the black-and-orange flag is a punishment, but it is a safety instruction to repair a dangerous component."
fia_065,fia,2,pit_lane_rules,llama4_scout,90,0.5,The model's answer correctly describes an unsafe release and its potential penalties but lacks mention of the possibility of a loose wheel as a specific example of danger.,"People think only a detached wheel counts, but releasing into another car's path is equally an unsafe release."
fia_066,fia,2,technical_regulations,llama4_scout,90,0.5,The model's answer captures the purpose of the plank wear measurement but lacks the specific consequence of disqualification for exceeding the wear limit.,"People think the plank is just for protection, but it is a ride-height enforcement device whose excessive wear causes disqualification."
fia_067,fia,2,power_unit_penalties,llama4_scout,100,0.0,"The model's answer is incorrect as it states that the power unit element must be used for the remainder of the season, which contradicts the ground truth that allows for reuse after serving the penalty.","People think a penalized engine carries a penalty every time it's used, but the penalty applies only once when it's introduced."
fia_068,fia,2,cost_cap_rules,llama4_scout,100,1.0,The model's answer accurately identifies deduction of points as a possible sporting sanction for a material cost cap overspend breach and includes additional relevant sanctions.,"People think a cost cap breach is only a fine, but material breaches can carry points deductions and testing restrictions."
fia_069,fia,2,sprint_weekend_procedure,llama4_scout,100,0.5,"The model's answer is correct in stating 'No,' but it lacks the important detail that the fastest-lap point applies only to the Grand Prix.","People assume the fastest-lap point applies to all races, but it is exclusive to the Grand Prix, not the Sprint."
fia_070,fia,2,red_flag_restart,llama4_scout,100,0.0,"The model's answer incorrectly specifies eligibility criteria based on lap position and time relative to the leader, rather than the requirement of being able to reach the grid/pit lane under its own power.","People think any car can rejoin after a red flag, but a car must reach the grid in time and meet eligibility to restart."
fia_071,fia,2,weight_enforcement,llama4_scout,100,0.5,"The model's answer correctly states that the car will be removed from the qualifying results and start from the back, but it introduces an unnecessary condition regarding the weight deficit and a fine, which is not part of the typical consequence.","People think a small underweight gets a minor penalty, but it normally means full exclusion from the session results."
fia_072,fia,2,technical_regulations,llama4_scout,100,0.5,"The model's answer is correct in stating 'No,' but it lacks the important detail about the prohibition of any device that alters aerodynamic configuration other than DRS.","People think clever flexing or moving aero is allowed if it passes tests, but movable aerodynamic devices other than DRS are banned."
fia_073,fia,2,driver_change,llama4_scout,100,1.0,"The model's answer correctly states that a substitute driver must have a valid FIA Super Licence to race in F1, capturing the essential truth of the ground truth answer.","People think a reserve can step in on short notice regardless of licence, but a valid Super Licence is mandatory."
fia_074,fia,2,steward_decisions,llama4_scout,100,0.5,The model's answer is correct but lacks important details about the potential for penalties to carry over to future races.,"People think retiring escapes a penalty, but an unserved sanction can carry over to the next race."
fia_075,fia,2,cost_cap_rules,llama4_scout,100,0.5,"The model's answer is correct in stating that aerodynamic testing restrictions are tied to championship position, but it lacks the important detail about the sliding-scale allocation of resources.","People think all teams get equal wind tunnel time, but allocations scale inversely with championship position."
fia_076,fia,2,sprint_weekend_procedure,llama4_scout,100,0.0,"The model's answer incorrectly states that the Sprint result determines the starting grid for the Grand Prix in 2024, which contradicts the ground truth answer.","People think the Sprint finishing order sets the Grand Prix grid, but a separate qualifying determines it in 2024."
fia_077,fia,2,power_unit_penalties,llama4_scout,100,0.0,"The model's answer incorrectly states that penalties are applied to the Sprint Shootout grid, which is not where power unit penalties are applied according to the ground truth.","People think PU penalties hit both the Sprint and the race, but they are applied to the Grand Prix grid."
fia_078,fia,2,technical_regulations,llama4_scout,100,0.5,"The model correctly identifies the role of the ADR and states it is mandatory, but it lacks detail about the requirement for the unit to be fitted and functioning for cars to run.","People think the ADR is optional telemetry, but it is a mandatory safety device required for the car to run."
fia_079,fia,2,vsc,llama4_scout,100,0.5,The model's answer is correct but lacks the important details about the conditions under which a VSC can be upgraded to a full safety car.,"People think a VSC and safety car are mutually exclusive, but a VSC can be escalated to a full safety car as needed."
fia_080,fia,2,steward_decisions,llama4_scout,100,0.5,The model's answer is correct but lacks the important detail that driving penalties imposed during a race are not subject to appeal under the regulations.,"People think every penalty can be appealed, but in-race driving penalties are explicitly non-appealable."
fia_081,fia,3,safety_car,llama4_scout,100,1.0,"The model's answer accurately reflects that the regulation applies to all lapped cars, not just those between the leader and second place, aligning with the ground truth answer.","People believe only the cars directly between the leader and the next contender unlap, but the literal rule refers to any/all lapped cars."
fia_082,fia,3,safety_car,llama4_scout,100,1.0,"The model's answer accurately reflects the timing of the safety car returning to the pits after lapped cars are waved past, matching the essential truth of the ground truth answer.","People think the safety car comes in the same lap the unlapping message is given, but the literal rule specifies the end of the following lap."
fia_083,fia,3,safety_car,llama4_scout,100,0.5,"The model's answer is correct in stating 'No,' but it lacks the key details about the ambiguity and the FIA's subsequent clarifications.","People think the rule clearly mandated a fixed outcome, but the literal wording's ambiguity over discretion is exactly what caused the dispute."
fia_084,fia,3,track_limits,llama4_scout,100,0.5,The model captures the essence of escalating penalties but omits the initial warning and the specific mention of the black-and-white flag.,"People think each race track-limits breach just deletes a lap like in qualifying, but in the race it escalates to flags and time penalties."
fia_085,fia,3,track_limits,llama4_scout,100,0.5,The model's answer captures the essential idea but lacks the detail that specifies the importance of the outer white line and that no part of the car must remain in contact with the track.,"People think touching the kerb or going slightly wide counts, but limits are exceeded only when all four wheels are beyond the white line."
fia_086,fia,3,steward_decisions,llama4_scout,100,0.5,"The model's answer is correct in stating that stewards cannot reinstate a lap time, but it lacks the important detail about the possibility of correcting clear timing errors or the Right of Review.","People think stewards can freely revisit any call after a session, but discretionary judgements need a formal review with new evidence."
fia_087,fia,3,steward_decisions,llama4_scout,100,0.5,"The model's answer correctly states that the outcome cannot be changed once declared final, but it lacks the detail about the formal appeal/review mechanisms specified in the ground truth answer.","People think stewards can amend a final result whenever new opinions arise, but only formal review or appeal can change a declared-final result."
